20180527 08:02:04.671049Z 13310 INFO  500 - batch.cc:201
20180527 08:02:05.054922Z 13310 INFO  3 events happened - epoller.cc:75
20180527 08:02:05.054944Z 13310 INFO  client-242 done. - batch.cc:144
20180527 08:02:05.054953Z 13310 INFO  client-242 0.323504 seconds 3267.717 us per request. - batch.cc:168
20180527 08:02:05.054957Z 13310 INFO  [g_finished:g_connections215 500 - batch.cc:172
20180527 08:02:05.054978Z 13310 INFO  client-236 done. - batch.cc:144
20180527 08:02:05.054986Z 13310 INFO  client-236 0.324196 seconds 3274.707 us per request. - batch.cc:168
20180527 08:02:05.054990Z 13310 INFO  [g_finished:g_connections216 500 - batch.cc:172
20180527 08:02:05.055028Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.055104Z 13310 INFO  2 events happened - epoller.cc:75
20180527 08:02:05.055164Z 13310 INFO  2 events happened - epoller.cc:75
20180527 08:02:05.055182Z 13310 INFO  client-244 done. - batch.cc:144
20180527 08:02:05.055189Z 13310 INFO  client-244 0.323461 seconds 3267.283 us per request. - batch.cc:168
20180527 08:02:05.055193Z 13310 INFO  [g_finished:g_connections217 500 - batch.cc:172
20180527 08:02:05.055283Z 13310 INFO  2 events happened - epoller.cc:75
20180527 08:02:05.055309Z 13310 INFO  client-247 done. - batch.cc:144
20180527 08:02:05.055317Z 13310 INFO  client-247 0.323312 seconds 3265.778 us per request. - batch.cc:168
20180527 08:02:05.055322Z 13310 INFO  [g_finished:g_connections218 500 - batch.cc:172
20180527 08:02:05.055355Z 13310 INFO  2 events happened - epoller.cc:75
20180527 08:02:05.055440Z 13310 INFO  client-249 done. - batch.cc:144
20180527 08:02:05.055448Z 13310 INFO  client-249 0.32317 seconds 3264.343 us per request. - batch.cc:168
20180527 08:02:05.055453Z 13310 INFO  [g_finished:g_connections219 500 - batch.cc:172
20180527 08:02:05.055488Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.056115Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.056145Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.056174Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.056209Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.056235Z 13310 INFO  2 events happened - epoller.cc:75
20180527 08:02:05.056268Z 13310 INFO  client-242 disconnected - batch.cc:105
20180527 08:02:05.056293Z 13310 INFO  3 events happened - epoller.cc:75
20180527 08:02:05.056305Z 13310 INFO  client-236 disconnected - batch.cc:105
20180527 08:02:05.056316Z 13310 INFO  client-244 disconnected - batch.cc:105
20180527 08:02:05.056343Z 13310 INFO  client-247 disconnected - batch.cc:105
20180527 08:02:05.056380Z 13310 INFO  2 events happened - epoller.cc:75
20180527 08:02:05.056406Z 13310 INFO  client-249 disconnected - batch.cc:105
20180527 08:02:05.056429Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.056464Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.056637Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.056665Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.056784Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.056812Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.056936Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.056963Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.057082Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.057108Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.057230Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.057256Z 13310 INFO  2 events happened - epoller.cc:75
20180527 08:02:05.057293Z 13310 INFO  2 events happened - epoller.cc:75
20180527 08:02:05.057389Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.057411Z 13310 INFO  2 events happened - epoller.cc:75
20180527 08:02:05.057442Z 13310 INFO  client-254 done. - batch.cc:144
20180527 08:02:05.057451Z 13310 INFO  client-254 0.324617 seconds 3278.960 us per request. - batch.cc:168
20180527 08:02:05.057455Z 13310 INFO  [g_finished:g_connections220 500 - batch.cc:172
20180527 08:02:05.057472Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.057557Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.057583Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.058013Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.058025Z 13310 INFO  client-254 disconnected - batch.cc:105
20180527 08:02:05.058453Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.058483Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.058596Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.058625Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.058747Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.058776Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.059728Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.059759Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.059874Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.059901Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.060865Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.060894Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.061007Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.061037Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.061478Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.061506Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.061542Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.061584Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.061681Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.061716Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.061834Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.061861Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.061988Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.062015Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.062137Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.062164Z 13310 INFO  2 events happened - epoller.cc:75
20180527 08:02:05.062199Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.062290Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.062317Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.062440Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.062472Z 13310 INFO  client-259 done. - batch.cc:144
20180527 08:02:05.062481Z 13310 INFO  client-259 0.32867 seconds 3319.899 us per request. - batch.cc:168
20180527 08:02:05.062486Z 13310 INFO  [g_finished:g_connections221 500 - batch.cc:172
20180527 08:02:05.063024Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.063037Z 13310 INFO  client-259 disconnected - batch.cc:105
20180527 08:02:05.063324Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.063352Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.063466Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.063496Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.064710Z 13310 INFO  2 events happened - epoller.cc:75
20180527 08:02:05.064757Z 13310 INFO  2 events happened - epoller.cc:75
20180527 08:02:05.064850Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.065397Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.065430Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.065735Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.065764Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.069744Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.069780Z 13310 INFO  2 events happened - epoller.cc:75
20180527 08:02:05.069830Z 13310 INFO  2 events happened - epoller.cc:75
20180527 08:02:05.069844Z 13310 INFO  client-262 done. - batch.cc:144
20180527 08:02:05.069854Z 13310 INFO  client-262 0.335216 seconds 3386.020 us per request. - batch.cc:168
20180527 08:02:05.069859Z 13310 INFO  [g_finished:g_connections222 500 - batch.cc:172
20180527 08:02:05.069921Z 13310 INFO  2 events happened - epoller.cc:75
20180527 08:02:05.069989Z 13310 INFO  2 events happened - epoller.cc:75
20180527 08:02:05.070061Z 13310 INFO  client-261 done. - batch.cc:144
20180527 08:02:05.070070Z 13310 INFO  client-261 0.335709 seconds 3391.000 us per request. - batch.cc:168
20180527 08:02:05.070075Z 13310 INFO  [g_finished:g_connections223 500 - batch.cc:172
20180527 08:02:05.070094Z 13310 INFO  2 events happened - epoller.cc:75
20180527 08:02:05.070140Z 13310 INFO  2 events happened - epoller.cc:75
20180527 08:02:05.070251Z 13310 INFO  2 events happened - epoller.cc:75
20180527 08:02:05.070849Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.070884Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.070916Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.070949Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.070978Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.071007Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.071018Z 13310 INFO  client-262 disconnected - batch.cc:105
20180527 08:02:05.071046Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.071056Z 13310 INFO  client-261 disconnected - batch.cc:105
20180527 08:02:05.071212Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.071240Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.071370Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.071401Z 13310 INFO  2 events happened - epoller.cc:75
20180527 08:02:05.071433Z 13310 INFO  client-264 done. - batch.cc:144
20180527 08:02:05.071441Z 13310 INFO  client-264 0.336257 seconds 3396.535 us per request. - batch.cc:168
20180527 08:02:05.071445Z 13310 INFO  [g_finished:g_connections224 500 - batch.cc:172
20180527 08:02:05.071464Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.071537Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.071562Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.072012Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.072025Z 13310 INFO  client-264 disconnected - batch.cc:105
20180527 08:02:05.072237Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.072256Z 13310 INFO  client-265 done. - batch.cc:144
20180527 08:02:05.072264Z 13310 INFO  client-265 0.336811 seconds 3402.131 us per request. - batch.cc:168
20180527 08:02:05.072292Z 13310 INFO  [g_finished:g_connections225 500 - batch.cc:172
20180527 08:02:05.072433Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.079053Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.079090Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.079134Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.079175Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.079216Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.079242Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.079297Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.079325Z 13310 INFO  2 events happened - epoller.cc:75
20180527 08:02:05.079368Z 13310 INFO  client-269 done. - batch.cc:144
20180527 08:02:05.079377Z 13310 INFO  client-269 0.342815 seconds 3462.778 us per request. - batch.cc:168
20180527 08:02:05.079382Z 13310 INFO  [g_finished:g_connections226 500 - batch.cc:172
20180527 08:02:05.079411Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.079498Z 13310 INFO  2 events happened - epoller.cc:75
20180527 08:02:05.079532Z 13310 INFO  2 events happened - epoller.cc:75
20180527 08:02:05.079555Z 13310 INFO  client-270 done. - batch.cc:144
20180527 08:02:05.079563Z 13310 INFO  client-270 0.342727 seconds 3461.889 us per request. - batch.cc:168
20180527 08:02:05.079567Z 13310 INFO  [g_finished:g_connections227 500 - batch.cc:172
20180527 08:02:05.079651Z 13310 INFO  2 events happened - epoller.cc:75
20180527 08:02:05.079698Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.079780Z 13310 INFO  2 events happened - epoller.cc:75
20180527 08:02:05.079820Z 13310 INFO  2 events happened - epoller.cc:75
20180527 08:02:05.079840Z 13310 INFO  client-272 done. - batch.cc:144
20180527 08:02:05.079848Z 13310 INFO  client-272 0.342459 seconds 3459.182 us per request. - batch.cc:168
20180527 08:02:05.079853Z 13310 INFO  [g_finished:g_connections228 500 - batch.cc:172
20180527 08:02:05.079920Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.079931Z 13310 INFO  client-265 disconnected - batch.cc:105
20180527 08:02:05.080750Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.080776Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.080813Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.080846Z 13310 INFO  3 events happened - epoller.cc:75
20180527 08:02:05.080891Z 13310 INFO  client-271 done. - batch.cc:144
20180527 08:02:05.080899Z 13310 INFO  client-271 0.343787 seconds 3472.596 us per request. - batch.cc:168
20180527 08:02:05.080903Z 13310 INFO  [g_finished:g_connections229 500 - batch.cc:172
20180527 08:02:05.080922Z 13310 INFO  2 events happened - epoller.cc:75
20180527 08:02:05.080937Z 13310 INFO  client-273 done. - batch.cc:144
20180527 08:02:05.080945Z 13310 INFO  client-273 0.343272 seconds 3467.394 us per request. - batch.cc:168
20180527 08:02:05.080949Z 13310 INFO  [g_finished:g_connections230 500 - batch.cc:172
20180527 08:02:05.081002Z 13310 INFO  2 events happened - epoller.cc:75
20180527 08:02:05.081060Z 13310 INFO  client-269 disconnected - batch.cc:105
20180527 08:02:05.081084Z 13310 INFO  2 events happened - epoller.cc:75
20180527 08:02:05.081095Z 13310 INFO  client-270 disconnected - batch.cc:105
20180527 08:02:05.081106Z 13310 INFO  client-272 disconnected - batch.cc:105
20180527 08:02:05.081678Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.081714Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.081766Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.081806Z 13310 INFO  3 events happened - epoller.cc:75
20180527 08:02:05.081836Z 13310 INFO  client-271 disconnected - batch.cc:105
20180527 08:02:05.081849Z 13310 INFO  client-273 disconnected - batch.cc:105
20180527 08:02:05.082252Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.082282Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.082395Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.082440Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.082543Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.082572Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.082691Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.082715Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.082744Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.082850Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.082877Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.082996Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.083023Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.083146Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.083173Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.083295Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.083323Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.083456Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.083482Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.083597Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.083628Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.083745Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.083772Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.084655Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.084684Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.084791Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.084820Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.084934Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.084961Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.085945Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.085966Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.085983Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.086130Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.086149Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.086165Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.086180Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.086195Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.086212Z 13310 INFO  2 events happened - epoller.cc:75
20180527 08:02:05.086354Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.086373Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.086390Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.086405Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.086420Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.086433Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.086648Z 13310 INFO  2 events happened - epoller.cc:75
20180527 08:02:05.086692Z 13310 INFO  1 events happened - epoller.cc:75
